id	prompt	waveId	transcription	recResult	language	meaning	edition	category
ST1-9128	Sag: Ich möchte mit Pfund bezahlen	9128	can i pay with pounds	can i pay with pounds	1	1	ST1	A
ST1-9132	Sag: Ich möchte in der vierten Reihe sitzen	9132	i would like to sit in the fourth row	i would like to sit in the fourth row	1	1	ST1	A
ST1-9133	Sag: Ich möchte in der vierten Reihe sitzen	9133	i would like to sit in the fourth row	i would like to sit in the fourth row	1	1	ST1	A
ST1-9134	Sag: Ich möchte in der vierten Reihe sitzen	9134	i would like to sit in the fourth row	i would like to sit in the fourth row	1	1	ST1	A
ST1-9154	Sag: Ich möchte mit Mastercard bezahlen	9154	can i pay with master card	can i pay with mastercard	1	1	ST1	A
ST1-9160	Sag: Ich möchte mit Postkarte bezahlen	9160	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-9166	Sag: Ich möchte mit Mastercard bezahlen	9166	i would like to pay by master card	i would like to pay by mastercard	1	1	ST1	A
ST1-9167	Sag: Ich möchte mit Dollars bezahlen	9167	can i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-9168	Sag: Ich möchte mit Dollars bezahlen	9168	can i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-9169	Sag: Ich möchte mit Dollars bezahlen	9169	can i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-9174	Sag: Ich möchte mit Kreditkarte bezahlen	9174	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-9183	Sag: Ich möchte mit Euros bezahlen	9183	i want to pay with euro	i want to pay with euros	1	1	ST1	A
ST1-9189	Sag: Ich möchte mit Mastercard bezahlen	9189	can i pay with master card	can i pay with mastercard	1	1	ST1	A
ST1-9190	Sag: Ich möchte mit Mastercard bezahlen	9190	can i pay with master card	can i pay with mastercard	1	1	ST1	A
ST1-9191	Sag: Ich möchte mit Mastercard bezahlen	9191	can i pay with master master card	can i pay with master master card	1	1	ST1	A
ST1-9194	Sag: Ich möchte mit Mastercard bezahlen	9194	can i pay with master card	can i pay with master card	1	1	ST1	A
ST1-9198	Sag: Ich möchte mit Postkarte bezahlen	9198	i would like to pay with post card	i would like to pay with post card	1	1	ST1	A
ST1-9207	Sag: Ich möchte mit Mastercard bezahlen	9207	can i pay by mastercard	can i pay by mastercard	1	1	ST1	A
ST1-9208	Sag: Ich möchte mit Dollars bezahlen	9208	can i pay in dollars	can i pay with dollars	1	1	ST1	A
ST1-9212	Sag: Ich möchte mit Mastercard bezahlen	9212	ggg i will pay with mastercard please	i will pay with mastercard please	1	1	ST1	A
ST1-9214	Sag: Ich möchte mit Mastercard bezahlen	9214	i want to pay with mastercard please	i want pay with mastercard please	1	1	ST1	A
ST1-9224	Sag: Ich möchte mit Schweizer Franken bezahlen	9224	can i pay with swiss francs please	can i pay with swiss francs	1	1	ST1	A
ST1-9240	Sag: Ich möchte mit Postkarte bezahlen	9240	can i pay with post*z card please	can i pay with post card please	1	1	ST1	A
ST1-9252	Sag: Ich möchte mit Kreditkarte bezahlen	9252	can i pay with master card please	can i pay with mastercard please	1	1	ST1	A
ST1-9289	Sag: Ich möchte in der fünften Reihe sitzen	9289	i would like to sit in the fifth row	i would like to sit in the fifth row	1	1	ST1	A
ST1-9303	Sag: Ich möchte mit Mastercard bezahlen	9303	can i pay by mastercard	can i pay by mastercard	1	1	ST1	A
ST1-9323	Sag: Ich möchte mit Dollars bezahlen	9323	then i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-9335	Sag: Ich möchte in der Mitte sitzen	9335	i want to sit in the middle	i want to sit in the middle	1	1	ST1	A
ST1-9416	Sag: Ich möchte mit Schweizer Franken bezahlen	9416	can i pay with swiss francs	can i pay with swiss francs	1	1	ST1	A
ST1-9425	Sag: Ich möchte mit Visa bezahlen	9425	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-9448	Sag: Ich möchte mit Postkarte bezahlen	9448	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-9449	Sag: Ich möchte mit Dollars bezahlen	9449	can i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-9468	Sag: Ich möchte mit Kreditkarte bezahlen	9468	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-9473	Sag: Ich möchte am Montag abreisen	9473	i would like to leave at monday	i would like to leave monday	1	1	ST1	A
ST1-9493	Sag: Ich möchte am Sonntagabend abreisen	9493	i would like to leave on sunday evening	i would like to leave on sunday evening	1	1	ST1	A
ST1-9497	Sag: Ich möchte um 12 Uhr morgen abreisen	9497	i would like leave at twelve o'clock tomorrow	i would like leave at twelve o'clock tomorrow	1	1	ST1	A
ST1-9502	Sag: Ich möchte mit Mastercard bezahlen	9502	can i pay by mastercard	can i pay by mastercard	1	1	ST1	A
ST1-9509	Sag: Ich möchte mit Visa bezahlen	9509	can i pay by visa	can i pay by visa	1	1	ST1	A
ST1-9519	Sag: Ich möchte mit Visa bezahlen	9519	can i pay by visa*z	can i pay by visa	1	1	ST1	A
ST1-9527	Sag: Ich möchte heute Abend gehen	9527	i want to go this evening	i want to go this evening	1	1	ST1	A
ST1-9529	Sag: Ich möchte in der Mitte sitzen	9529	i would like to sit in the middle	i would like to sit in the middle	1	1	ST1	A
ST1-9539	Sag: Ich möchte mit Visa bezahlen	9539	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-9546	Sag: Ich möchte mit Visa bezahlen	9546	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-9547	Sag: Ich möchte mit Visa bezahlen	9547	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-9552	Sag: Ich möchte am Sonntagabend abreisen	9552	i would like to leave on sunday evening	i would like to leave on sunday evening	1	1	ST1	A
ST1-9557	Sag: Ich möchte am Freitagabend abreisen	9557	i would like to leave on friday evening	i would like to leave on friday evening	1	1	ST1	A
ST1-9562	Sag: Ich möchte am Dienstagmorgen abreisen	9562	i would like to leave on tuesday morning	i would like to leave on tuesday morning	1	1	ST1	A
ST1-9563	Sag: Ich möchte am Dienstagmorgen abreisen	9563	l would like to leave on tuesday morning	i would like to leave on tuesday morning	1	1	ST1	A
ST1-9567	Sag: Ich möchte um 15 Uhr morgen abreisen	9567	i want to leave at three pm tomorrow	i want to leave at three pm tomorrow	1	1	ST1	A
ST1-9573	Sag: Ich möchte mit Postkarte bezahlen	9573	i would like to pay with postcard	i would like to pay with post card	1	1	ST1	A
ST1-9574	Sag: Ich möchte mit Postkarte bezahlen	9574	i would like to pay by postcard	i would like to pay by post card	1	1	ST1	A
ST1-9575	Sag: Ich möchte mit Postkarte bezahlen	9575	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-9577	Sag: Ich möchte mit Mastercard bezahlen	9577	i would like to pay by ba*a mastercard	i would like to pay by mastercard	1	1	ST1	A
ST1-9579	Sag: Ich möchte mit Visa bezahlen	9579	i would like to pay by visa	i would like to pay by visa	1	1	ST1	A
ST1-9580	Sag: Ich möchte mit Visa bezahlen	9580	i would like to pay by visa	i would like to pay by visa	1	1	ST1	A
ST1-9581	Sag: Ich möchte mit Schweizer Franken bezahlen	9581	i would like to pay with swiss francs	i would like to pay with swiss francs	1	1	ST1	A
ST1-9584	Sag: Ich möchte mit Postkarte bezahlen	9584	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-9586	Sag: Ich möchte mit Visa bezahlen	9586	i would like to pay by visa*z	i would like to pay by visa	1	1	ST1	A
ST1-9588	Sag: Ich möchte mit Kreditkarte bezahlen	9588	i would like to pay by card	i would like to pay by card	1	1	ST1	A
ST1-9589	Sag: Ich möchte mit Dollars bezahlen	9589	i would like to pay with dollars	i would like to pay with dollars	1	1	ST1	A
ST1-9625	Sag: Ich möchte in der zehnten Reihe sitzen	9625	i would like to sit in the tenth row	i would like to sit in the tenth row	1	1	ST1	A
ST1-9632	Sag: Ich möchte in der ersten Reihe sitzen	9632	i would like to sit in the fourth  first row	i would like to sit in the fourth first row	1	1	ST1	A
ST1-9633	Sag: Ich möchte in der ersten Reihe sitzen	9633	i would like to sit in the first row	i would like to sit in the first row	1	1	ST1	A
ST1-9640	Sag: Ich möchte in der fünften Reihe sitzen	9640	i would like to sit in the fifth row	i would like to sit in the fifth row	1	1	ST1	A
ST1-9647	Sag: Ich möchte in der siebten Reihe sitzen	9647	i want to sit in the seventh row	i want to sit in the seventh row	1	1	ST1	A
ST1-9655	Sag: Ich möchte in der achten Reihe sitzen	9655	i would like to sit in the eighth row	i would like to sit in the eighth row	1	1	ST1	A
ST1-9656	Sag: Ich möchte in der achten Reihe sitzen	9656	i want to sit in the eighth row	i want to sit in the eighth row	1	1	ST1	A
ST1-9664	Sag: Ich möchte in der zweiten Reihe sitzen	9664	i would like to sit in the second row o	i would like to sit in the second row	1	1	ST1	A
ST1-9665	Sag: Ich möchte in der zweiten Reihe sitzen	9665	i would like to sit in the second row	i would like to sit in the second row	1	1	ST1	A
ST1-9670	Sag: Ich möchte morgen gehen	9670	i want to go tomorrow	i want to go tomorrow	1	1	ST1	A
ST1-9672	Sag: Ich möchte in der zweiten Reihe sitzen	9672	i would like to sit in the second row	i would like to sit in the second row	1	1	ST1	A
ST1-9679	Sag: Ich möchte in der vierten Reihe sitzen	9679	i would like to sit in the fourth row	i would like to sit in the fourth row	1	1	ST1	A
ST1-9685	Sag: Ich möchte in der achten Reihe sitzen	9685	i would like to sit in the eighth row	i would like to sit in the eighth row	1	1	ST1	A
ST1-9692	Sag: Ich möchte in der Mitte sitzen	9692	i would like to sit in the middle	i would like to sit in the middle	1	1	ST1	A
ST1-9705	Sag: Ich möchte am Samstagmorgen abreisen	9705	i would like to leave on saturday morning	i would like to leave on saturday morning	1	1	ST1	A
ST1-9706	Sag: Ich möchte am Samstagmorgen abreisen	9706	i would like to leave on saturday morning	i would like to leave on saturday morning	1	1	ST1	A
ST1-9722	Sag: Ich möchte mit Postkarte bezahlen	9722	i would like to pay with post card	i would like to pay with post card	1	1	ST1	A
ST1-9723	Sag: Ich möchte mit Schweizer Franken bezahlen	9723	can i play with swiss francs	can i pay with swiss francs	1	1	ST1	A
ST1-9732	Sag: Ich möchte mit Visa bezahlen	9732	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-9733	Sag: Ich möchte mit Euros bezahlen	9733	can i pay with euros	can i pay with euros	1	1	ST1	A
ST1-9746	Sag: Ich möchte mit Visa bezahlen	9746	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-9762	Sag: Ich möchte mit Kreditkarte bezahlen	9762	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-9764	Sag: Ich möchte mit Kreditkarte bezahlen	9764	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-9766	Sag: Ich möchte mit Postkarte bezahlen	9766	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-9767	Sag: Ich möchte mit Schweizer Franken bezahlen	9767	can i pay with swiss francs	can i pay with swiss francs	1	1	ST1	A
ST1-9768	Sag: Ich möchte mit Schweizer Franken bezahlen	9768	can i pay with swiss francs	can i pay with swiss francs	1	1	ST1	A
ST1-9772	Sag: Ich möchte mit Mastercard bezahlen	9772	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST1	A
ST1-9774	Sag: Ich möchte mit Kreditkarte bezahlen	9774	i would like to pay by credit card	i would like to pay by credit card	1	1	ST1	A
ST1-9776	Sag: Ich möchte mit Kreditkarte bezahlen	9776	i would like to pay by credit card	i would like to pay by credit card	1	1	ST1	A
ST1-9777	Sag: Ich möchte mit Dollars bezahlen	9777	i would like to pay with dollars	i would like to pay with dollars	1	1	ST1	A
ST1-9783	Sag: Ich möchte mit Mastercard bezahlen	9783	can i pay with mastercard	can i pay with mastercard	1	1	ST1	A
ST1-9784	Sag: Ich möchte mit Mastercard bezahlen	9784	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST1	A
ST1-9785	Sag: Ich möchte mit Dollars bezahlen	9785	can i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-9786	Sag: Ich möchte mit Dollars bezahlen	9786	i would like to pay with dollars	i would like to pay with dollars	1	1	ST1	A
ST1-9790	Sag: Ich möchte mit Kreditkarte bezahlen	9790	i would like to pay by credit card	i would like to pay by credit card	1	1	ST1	A
ST1-9792	Sag: Ich möchte mit Visa bezahlen	9792	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-9793	Sag: Ich möchte mit Visa bezahlen	9793	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-9804	Sag: Ich möchte mit Postkarte bezahlen	9804	i would like to pay with post card	i would like to pay with post card	1	1	ST1	A
ST1-9805	Sag: Ich möchte mit Postkarte bezahlen	9805	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-9806	Sag: Ich möchte mit Postkarte bezahlen	9806	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-9813	Sag: Ich möchte heute Abend gehen	9813	i want to go this evening	i want to go this evening	1	1	ST1	A
ST1-9815	Sag: Ich möchte in der zehnten Reihe sitzen	9815	i would like to sit in the tenth row	i would like to sit in the tenth row	1	1	ST1	A
ST1-9824	Sag: Ich möchte mit Mastercard bezahlen	9824	i would like to pay with master card	i would like to pay with mastercard	1	1	ST1	A
ST1-9829	Sag: Ich möchte mit Visa bezahlen	9829	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-9830	Sag: Ich möchte mit Dollars bezahlen	9830	i would like to pay with dollars	i would like to pay with dollars	1	1	ST1	A
ST1-9838	Sag: Ich möchte mit Visa bezahlen	9838	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-9844	Sag: Ich möchte mit Visa bezahlen	9844	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-9854	Sag: Ich möchte mit Mastercard bezahlen	9854	i would like to pay by mastercard	i would like to pay by mastercard	1	1	ST1	A
ST1-9867	Sag: Ich möchte um 18 Uhr morgen abreisen	9867	i would like to leave at six o'clock tomorrow	i would like to leave at six o'clock tomorrow	1	1	ST1	A
ST1-9873	Sag: Ich möchte mit Postkarte bezahlen	9873	i would like to pay with post card	i would like to pay with post card	1	1	ST1	A
ST1-9874	Sag: Ich möchte mit Dollars bezahlen	9874	i would like to pay with dollars	i would like to pay with dollars	1	1	ST1	A
ST1-9877	Sag: Ich möchte mit Mastercard bezahlen	9877	i would like to pay by master card	i would like to pay by mastercard	1	1	ST1	A
ST1-9898	Sag: Ich möchte mit Mastercard bezahlen	9898	i would like to pay with master card	i would like to pay with mastercard	1	1	ST1	A
ST1-9902	Sag: Ich möchte mit Mastercard bezahlen	9902	i would like to pay with master card	i would like to pay with mastercard	1	1	ST1	A
ST1-9903	Sag: Ich möchte mit Euros bezahlen	9903	i would like to pay with euros	i would like to pay with euros	1	1	ST1	A
ST1-9911	Sag: Ich möchte mit Kreditkarte bezahlen	9911	i would like to pay by credit card	i would like to pay by credit card	1	1	ST1	A
ST1-9968	Sag: Ich möchte mit Visa bezahlen	9968	i want to pay with visa	i want to pay with visa	1	1	ST1	A
ST1-9996	Sag: Ich möchte am Sonntagabend abreisen	9996	i want to leave on sunday evening	i want to leave on sunday evening	1	1	ST1	A
ST1-10024	Sag: Ich möchte am Mittwoch abreisen	10024	i want to leave on wednesday	i want to leave on wednesday	1	1	ST1	A
ST1-10055	Sag: Ich möchte in der zweiten Reihe sitzen	10055	i want to sit in the second row	i want to sit in the second row	1	1	ST1	A
ST1-10065	Sag: Ich möchte in der zweiten Reihe sitzen	10065	i want to sit in the second row*z	i want to sit in the second row	1	1	ST1	A
ST1-10091	Sag: Ich möchte in der vierten Reihe sitzen	10091	i want to sit in the fourth*z row	i want to sit in the fourth row	1	1	ST1	A
ST1-10129	Sag: Ich möchte mit Visa bezahlen	10129	i'd like to pay with visa	i'd like to pay with visa	1	1	ST1	A
ST1-10141	Sag: Ich möchte mit Schweizer Franken bezahlen	10141	i'd like to pay with swiss francs	i'd like to pay with swiss francs	1	1	ST1	A
ST1-10153	Sag: Ich möchte am Donnerstagmorgen abreisen	10153	i'd like to leave on thursday morning	i'd like to leave on thursday morning	1	1	ST1	A
ST1-10164	Sag: Ich möchte mit Euros bezahlen	10164	i'd like to pay with euros	i'd like to pay with euros	1	1	ST1	A
ST1-10172	Sag: Ich möchte mit Visa bezahlen	10172	i'd like to pay with with visa	i'd like to pay with with visa	1	1	ST1	A
ST1-10174	Sag: Ich möchte mit Euros bezahlen	10174	i would like to pay with euros	i would like to pay with euros	1	1	ST1	A
ST1-10175	Sag: Ich möchte mit Euros bezahlen	10175	i would like to pay with euros	i would like to pay with euros	1	1	ST1	A
ST1-10185	Sag: Ich möchte in der vierten Reihe sitzen	10185	i'd like to sit in the fourth row	i'd like to sit in the fourth row	1	1	ST1	A
ST1-10187	Sag: Ich möchte in der vierten Reihe sitzen	10187	i'd like to sit in the fourth row	i'd like to sit in the fourth row	1	1	ST1	A
ST1-10194	Sag: Ich möchte am Donnerstagabend gehen	10194	i'd like to go on thursday evening	i'd like to go on thursday evening	1	1	ST1	A
ST1-10201	Sag: Ich möchte am Montagabend gehen	10201	i'd like to go monday evening	i'd like to go monday evening	1	1	ST1	A
ST1-10205	Sag: Ich möchte in der sechsten Reihe sitzen	10205	i'd like to sit in the sixth row	i'd like to sit in the sixth row	1	1	ST1	A
ST1-10210	Sag: Ich möchte mit Visa bezahlen	10210	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-10213	Sag: Ich möchte mit Dollars bezahlen	10213	i would like to play with dollars	i would like to pay with dollars	1	1	ST1	A
ST1-10217	Sag: Ich möchte am Donnerstagmorgen abreisen	10217	i would like to leave on thursday morning	i would like to leave on thursday morning	1	1	ST1	A
ST1-10221	Sag: Ich möchte am Samstag abreisen	10221	i would like to leave on saturday	i would like to leave on saturday	1	1	ST1	A
ST1-10227	Sag: Ich möchte am Samstagnachmittag abreisen	10227	i would like to leave on saturday in the afternoon	i would like to leave on saturday in the afternoon	1	1	ST1	A
ST1-10262	Sag: Ich möchte mit Mastercard bezahlen	10262	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST1	A
ST1-10270	Sag: Ich möchte am Samstagabend abreisen	10270	i would like to leave on saturday evening	i would like to leave on saturday evening	1	1	ST1	A
ST1-10274	Sag: Ich möchte um 9 Uhr morgen abreisen	10274	i would like to leave at nine o'clock in the morning	i would like to leave at nine o'clock in the morning	1	1	ST1	A
ST1-10275	Sag: Ich möchte um 9 Uhr morgen abreisen	10275	i would like to leave tomorrow at nine o'clock	i would like to leave tomorrow at nine o'clock	1	1	ST1	A
ST1-10276	Sag: Ich möchte um 9 Uhr morgen abreisen	10276	i would like to leave at nine o'clock tomorrow	i would like to leave at nine o'clock tomorrow	1	1	ST1	A
ST1-10280	Sag: Ich möchte am Dienstagnachmittag abreisen	10280	i would like to leave on tuesday in the afternoon	i would like to leave on tuesday in the afternoon	1	1	ST1	A
ST1-10285	Sag: Ich möchte mit Visa bezahlen	10285	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-10286	Sag: Ich möchte mit Schweizer Franken bezahlen	10286	ok i would like to pay with swiss francs	ok i would like to pay with swiss francs	1	1	ST1	A
ST1-10299	Sag: Ich möchte mit Mastercard bezahlen	10299	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST1	A
ST1-10306	Sag: Ich möchte mit Visa bezahlen	10306	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-10307	Sag: Ich möchte mit Schweizer Franken bezahlen	10307	i would like to pay with swiss francs	i would like to pay with swiss francs	1	1	ST1	A
ST1-10316	Sag: Ich möchte mit Mastercard bezahlen	10316	i want to p*a i want to pay by mastercard	i want to p i want to pay by mastercard	1	1	ST1	A
ST1-10317	Sag: Ich möchte mit Mastercard bezahlen	10317	i want to pay by mastercard	i want to pay by mastercard	1	1	ST1	A
ST1-10332	Sag: Ich möchte mit Postkarte bezahlen	10332	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-10344	Sag: Ich möchte mit Kreditkarte bezahlen	10344	i want to pay by credit card	i want to pay by credit card	1	1	ST1	A
ST1-10345	Sag: Ich möchte mit Kreditkarte bezahlen	10345	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-10357	Sag: Ich möchte mit Kreditkarte bezahlen	10357	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-10373	Sag: Ich möchte mit Visa bezahlen	10373	i want to pay by visa*z card	i want to pay by visa card	1	1	ST1	A
ST1-10385	Sag: Ich möchte mit Visa bezahlen	10385	i want to pay by visa*z card	i want to pay by visa card	1	1	ST1	A
ST1-10386	Sag: Ich möchte mit Visa bezahlen	10386	can i pay by with visa*z	can i pay by with visa	1	1	ST1	A
ST1-10407	Sag: Ich möchte hinten sitzen	10407	i want to sit in the back	i want to sit in the back	1	1	ST1	A
ST1-10435	Sag: Ich möchte mit Mastercard bezahlen	10435	i want*z to pay by mastercard	i want to pay by mastercard	1	1	ST1	A
ST1-10450	Sag: Ich möchte mit Kreditkarte bezahlen	10450	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-10454	Sag: Ich möchte am Freitagabend gehen	10454	i would like to go on friday evening	i would like to go on friday evening	1	1	ST1	A
ST1-10473	Sag: Ich möchte mit Postkarte bezahlen	10473	i want to pay with post card	i want to pay with post card	1	1	ST1	A
ST1-10474	Sag: Ich möchte mit Postkarte bezahlen	10474	i want to pay with post card	i want to pay with post card	1	1	ST1	A
ST1-10475	Sag: Ich möchte mit Postkarte bezahlen	10475	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-10500	Sag: Ich möchte mit Kreditkarte bezahlen	10500	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-10502	Sag: Ich möchte mit Kreditkarte bezahlen	10502	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-10517	Sag: Ich möchte mit Kreditkarte bezahlen	10517	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-10575	Sag: Ich möchte am Sonntagabend gehen	10575	i want to go to the musical on sunday evening	i want to go to the musical on sunday evening	1	1	ST1	A
ST1-10582	Sag: Ich möchte in der fünften Reihe sitzen	10582	i want to sit in the fifth reihe*v	i want to sit in the fifth row	1	1	ST1	A
ST1-10589	Sag: Ich möchte mit Visa bezahlen	10589	i want to pay with visa*z	i want to pay with visa	1	1	ST1	A
ST1-10645	Sag: Ich möchte mit Kreditkarte bezahlen	10645	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-10646	Sag: Ich möchte mit Kreditkarte bezahlen	10646	i want to pay with the credit card	i want to pay with credit card	1	1	ST1	A
ST1-10647	Sag: Ich möchte mit Kreditkarte bezahlen	10647	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-10666	Sag: Ich möchte mit dem Manager sprechen	10666	i'd like to speak with the manager	i'd like to speak with the manager	1	1	ST1	A
ST1-10674	Sag: Ich möchte mit Mastercard bezahlen	10674	i want to pay by master card	i want to pay by mastercard	1	1	ST1	A
ST1-10681	Sag: Ich möchte mit Postkarte bezahlen	10681	i want to pay by post card	i want to pay by post card	1	1	ST1	A
ST1-10682	Sag: Ich möchte mit Postkarte bezahlen	10682	i'd like to pay with by post card	i'd like to pay with by post card	1	1	ST1	A
ST1-10699	Sag: Ich möchte am Sonntagabend abreisen	10699	i want to leave sunday night	i want to leave sunday night	1	1	ST1	A
ST1-10717	Sag: Ich möchte mit Kreditkarte bezahlen	10717	i'd like to pay by credit card	i'd like to pay by credit card	1	1	ST1	A
ST1-10718	Sag: Ich möchte mit Schweizer Franken bezahlen	10718	i'd like to pay with swiss francs	i'd like to pay with swiss francs	1	1	ST1	A
ST1-10719	Sag: Ich möchte mit Schweizer Franken bezahlen	10719	i want to pay with swiss francs	i want to pay with swiss francs	1	1	ST1	A
ST1-10720	Sag: Ich möchte mit Schweizer Franken bezahlen	10720	i'd like to pay with swiss francs	i'd like to pay with swiss francs	1	1	ST1	A
ST1-10755	Sag: Ich möchte mit Kreditkarte bezahlen	10755	i'd like to pay by credit card	i'd like to pay by credit card	1	1	ST1	A
ST1-10769	Sag: Ich möchte mit Mastercard bezahlen	10769	i want*z to pay by master card	i want to pay by mastercard	1	1	ST1	A
ST1-10770	Sag: Ich möchte mit Dollars bezahlen	10770	i want to pay with dollars	i want to pay with dollars	1	1	ST1	A
ST1-10771	Sag: Ich möchte mit Dollars bezahlen	10771	i wish to pay with dollars	i wish to pay with dollars	1	1	ST1	A
ST1-10777	Sag: Ich möchte mit Mastercard bezahlen	10777	i wish to pay with by mastercard	i wish to pay with by mastercard	1	1	ST1	A
ST1-10778	Sag: Ich möchte mit Schweizer Franken bezahlen	10778	i wish to pay with swiss francs	i wish to pay with swiss francs	1	1	ST1	A
ST1-10805	Sag: Ich möchte mit Mastercard bezahlen	10805	i wish to pay by mastercard	i wish to pay by mastercard	1	1	ST1	A
ST1-10810	Sag: Ich möchte vorne sitzen	10810	i want*z to sit in the front	i want to sit in the front	1	1	ST1	A
ST1-10835	Sag: Ich möchte in der sechsten Reihe sitzen	10835	i would like to sit in the sixth row	i would like to sit in the sixth row	1	1	ST1	A
ST1-10836	Sag: Ich möchte in der sechsten Reihe sitzen	10836	i want to sit in the sixth row	i want to sit in the sixth row	1	1	ST1	A
ST1-10874	Sag: Ich möchte mit Postkarte bezahlen	10874	i wish to pay by post card	i wish to pay by post card	1	1	ST1	A
ST1-10884	Sag: Ich möchte mit Mastercard bezahlen	10884	i wish to pay by mastercard	i wish to pay by mastercard	1	1	ST1	A
ST1-10894	Sag: Ich möchte mit Kreditkarte bezahlen	10894	i wish to pay by credit card	i wish to pay by credit card	1	1	ST1	A
ST1-10900	Sag: Ich möchte mit dem Manager sprechen	10900	i'd like to talk to the manager	i'd like to talk to the manager	1	1	ST1	A
ST1-10901	Sag: Ich möchte mit dem Manager sprechen	10901	i want to talk to the manager	i want to talk to the manager	1	1	ST1	A
ST1-10910	Sag: Ich möchte mit Postkarte bezahlen	10910	i wish to pay by post card	i wish to pay by post card	1	1	ST1	A
ST1-10911	Sag: Ich möchte mit Postkarte bezahlen	10911	i wish to pay by post card	i wish to pay by post card	1	1	ST1	A
ST1-10912	Sag: Ich möchte mit Postkarte bezahlen	10912	i want to pay by post card	i want to pay by post card	1	1	ST1	A
ST1-10920	Sag: Ich möchte am Montag abreisen	10920	i want to leave on monday	i want to leave on monday	1	1	ST1	A
ST1-10931	Sag: Ich möchte am Freitagabend abreisen	10931	i want to leave friday night	i want to leave friday night	1	1	ST1	A
ST1-10956	Sag: Ich möchte mit Mastercard bezahlen	10956	i wish to pay by master card	i wish to pay by mastercard	1	1	ST1	A
ST1-10971	Sag: Ich möchte am Dienstagmorgen abreisen	10971	i want to leave on tuesday morning	i want to leave on tuesday morning	1	1	ST1	A
ST1-10978	Sag: Ich möchte am Samstagnachmittag abreisen	10978	i want to leave saturday afternoon	i want to leave saturday afternoon	1	1	ST1	A
ST1-10983	Sag: Ich möchte nächste Woche abreisen	10983	i want*z to leave next week	i want to leave next week	1	1	ST1	A
ST1-10991	Sag: Ich möchte am Freitagmorgen abreisen	10991	i want to leave friday morning	i want to leave friday morning	1	1	ST1	A
ST1-11025	Sag: Ich möchte mit Kreditkarte bezahlen	11025	i wish to pay by credit card	i wish to pay by credit card	1	1	ST1	A
ST1-11031	Sag: Ich möchte mit Visa bezahlen	11031	i want to pay by visa	i want to pay by visa	1	1	ST1	A
ST1-11032	Sag: Ich möchte mit Visa bezahlen	11032	i wish to pay by visa card	i wish to pay by visa card	1	1	ST1	A
ST1-11037	Sag: Ich möchte um 15 Uhr morgen abreisen	11037	i'd like to leave at three o'clock p m tomorrow	i would like to leave at three o'clock p m tomorrow	1	1	ST1	A
