id	prompt	waveId	transcription	recResult	language	meaning	edition	category
ST1-11101	Sag: Ich möchte mit Euros bezahlen	11101	i'd like to buy with euro	i'd like to buy with euro	0	1	ST1	A
ST1-11104	Sag: Ich möchte mit Visa bezahlen	11104	i'd like to buy with visa*z	i'd like to buy with visa	0	1	ST1	A
ST1-11105	Sag: Ich möchte mit Visa bezahlen	11105	i'd like to buy with visa*z	i'd like to buy with visa	0	1	ST1	A
ST1-11106	Sag: Ich möchte mit Dollars bezahlen	11106	i'd like to buy with dol*a	i'd like to buy with	0	0	ST1	A
ST1-11107	Sag: Ich möchte mit Dollars bezahlen	11107	i'd like to buy with dollars	i'd like to buy with dollars	0	1	ST1	A
ST1-11112	Sag: Ich möchte mit Visa bezahlen	11112	i'd like to buy with visa*z	i'd like to buy with visa	0	1	ST1	A
ST1-11113	Sag: Ich möchte mit Visa bezahlen	11113	i'd like to buy with visa	i'd like to buy with visa	0	1	ST1	A
ST1-11116	Sag: Ich möchte mit Kreditkarte bezahlen	11116	i'd like to buy with credit card	i'd like to buy with credit card	0	1	ST1	A
ST1-11119	Sag: Ich möchte am Dienstagmorgen abreisen	11119	i would like arrive*z tuesday in the morning	i would like arrive tuesday in the morning	0	0	ST1	A
ST1-11133	Sag: Ich möchte mit Visa bezahlen	11133	i'd like to buy with visa*z	i'd like to buy with visa	0	1	ST1	A
ST1-11134	Sag: Ich möchte mit Pfund bezahlen	11134	i like to buy with pounds	i like to buy with pounds	0	1	ST1	A
ST1-11153	Sag: Ich möchte mit Kreditkarte bezahlen	11153	i'd like to buy*z with credit card	i'd like to buy with credit card	0	1	ST1	A
ST1-11154	Sag: Ich möchte mit Euros bezahlen	11154	i'd like to buy*z with euro	i'd like to buy with euro	0	1	ST1	A
ST1-11161	Sag: Ich möchte mit Mastercard bezahlen	11161	i'd like to buy with mastercard	i'd like to buy with mastercard	0	1	ST1	A
ST1-11164	Sag: Ich möchte am Mittwoch abreisen	11164	i would like at wednesday leave	i would like at wednesday leave	0	1	ST1	A
ST1-11179	Sag: Ich möchte mit Postkarte bezahlen	11179	i'd like to buy with post card	i'd like to buy with post card	0	1	ST1	A
ST1-11184	Sag: Ich möchte in der ersten Reihe sitzen	11184	i would like sitting in the first reihe*v	i would like sitting in the first row	0	0	ST1	A
ST1-11227	Sag: Ich möchte am Freitagabend abreisen	11227	i would like to leave at friday night	i would like to leave at friday night	0	1	ST1	A
ST1-11233	Sag: Ich möchte mit Postkarte bezahlen	11233	i would*z like to buy with post card	i would like to buy with post card	0	1	ST1	A
ST1-11244	Sag: Ich möchte mit Kreditkarte bezahlen	11244	i would like to buy with credit card	i would like to buy with credit card	0	1	ST1	A
ST1-11245	Sag: Ich möchte mit Euros bezahlen	11245	i would*z like with euros	i would like with euros	0	0	ST1	A
ST1-11246	Sag: Ich möchte mit Euros bezahlen	11246	i would like to buy with euros	i would like to buy with euros	0	1	ST1	A
ST1-11254	Sag: Ich möchte in der vierten Reihe sitzen	11254	i like to sit in the fourth row	i like to sit in the fourth row	0	1	ST1	A
ST1-11283	Sag: Ich möchte mit Postkarte bezahlen	11283	i'd like to buy with post card	i'd like to buy with post card	0	1	ST1	A
ST1-11284	Sag: Ich möchte mit Schweizer Franken bezahlen	11284	i'd like to buy with franken*v	i'd like to buy with francs	0	0	ST1	A
ST1-11285	Sag: Ich möchte mit Schweizer Franken bezahlen	11285	i'd like to buy with francs	i'd like to buy with francs	0	1	ST1	A
ST1-11286	Sag: Ich möchte mit Schweizer Franken bezahlen	11286	i would like to pay with schweizer*v franken*v	i would like to pay with	0	0	ST1	A
ST1-11289	Sag: Ich möchte am Donnerstagnachmittag abreisen	11289	i want to leave on sat*a	i want to leave at	0	0	ST1	A
ST1-11305	Sag: Ich möchte mit Visa bezahlen	11305	i'd like to buy with visa*z	i'd like to buy with visa	0	1	ST1	A
ST1-11307	Sag: Ich möchte mit Postkarte bezahlen	11307	i'd like to buy with post card	i like to buy with post card	0	1	ST1	A
ST1-11353	Sag: Ich möchte mit Mastercard bezahlen	11353	i like to buy with mastercard	i like to buy with mastercard	0	1	ST1	A
ST1-11357	Sag: Ich möchte um 16 Uhr morgen abreisen	11357	i would like tomorrow ggg	i would like tomorrow	0	0	ST1	A
ST1-11358	Sag: Ich möchte um 16 Uhr morgen abreisen	11358	i want leave tomorrow at four o'clock	i want leave tomorrow at four o'clock	0	1	ST1	A
ST1-11377	Sag: Ich möchte mit Postkarte bezahlen	11377	i like to buy with post card	i like to buy with post card	0	1	ST1	A
ST1-11378	Sag: Ich möchte mit Schweizer Franken bezahlen	11378	i like to buy with swiss francs	i like to buy with swiss francs	0	1	ST1	A
ST1-11382	Sag: Ich möchte morgen Abend gehen	11382	i would like tomorrow leave	i would like tomorrow leave	0	1	ST1	A
ST1-11417	Sag: Ich möchte mit Postkarte bezahlen	11417	i'd like to buy with post card	i'd like to buy with post card	0	1	ST1	A
ST1-11422	Sag: Ich möchte am Samstagabend abreisen	11422	i'd like arrive*z at sunday night	i'd like arrive at sunday night	0	0	ST1	A
ST1-11435	Sag: Ich möchte mit Visa bezahlen	11435	i'd like*z to buy with visa*z	i'd like to buy with visa	0	1	ST1	A
ST1-11442	Sag: Ich möchte in der zweiten Reihe sitzen	11442	i like*z to sit in the two row	i like to sit in the two row	0	1	ST1	A
ST1-11486	Sag: Ich möchte mit Postkarte bezahlen	11486	i like to buy with post card	i like to buy with post card	0	1	ST1	A
ST1-11487	Sag: Ich möchte mit Postkarte bezahlen	11487	i like to buy with post card	i like to buy with post card	0	1	ST1	A
ST1-11493	Sag: Ich möchte am Freitagnachmittag abreisen	11493	i would like arrive*z at friday afternoon	i would like arrive at friday afternoon	0	0	ST1	A
ST1-11494	Sag: Ich möchte am Freitagnachmittag abreisen	11494	i would like to arrive*z at friday afternoon	i would like to arrive at friday afternoon	0	0	ST1	A
ST1-11505	Sag: Ich möchte mit Kreditkarte bezahlen	11505	i like to buy with credit card	i like to buy with credit card	0	1	ST1	A
ST1-11507	Sag: Ich möchte mit Visa bezahlen	11507	i like to buy with visa*z	i like to buy with visa	0	1	ST1	A
ST1-11508	Sag: Ich möchte mit Euros bezahlen	11508	i like to buy with euros	i like to buy with euros	0	1	ST1	A
ST1-11533	Sag: Ich möchte mit Mastercard bezahlen	11533	i like*z to buy with mastercard	i like to buy with mastercard	0	1	ST1	A
ST1-11534	Sag: Ich möchte mit Mastercard bezahlen	11534	i like*z to buy with mastercard	i like to buy with mastercard	0	1	ST1	A
ST1-11535	Sag: Ich möchte mit Dollars bezahlen	11535	i like*z to buy with dollars	i like to buy with dollars	0	1	ST1	A
ST1-11536	Sag: Ich möchte mit Dollars bezahlen	11536	i like*z to buy with dollars	i like to buy with dollars	0	1	ST1	A
ST1-11537	Sag: Ich möchte mit Dollars bezahlen	11537	i want to buy with dollars	i want to buy with dollars	0	1	ST1	A
ST1-11573	Sag: Ich möchte mit Postkarte bezahlen	11573	can i buy with post card	can i buy with post card	0	1	ST1	A
ST1-11596	Sag: Ich möchte mit Kreditkarte bezahlen	11596	i like to buy with credit card	i like to buy with credit card	0	1	ST1	A
ST1-11598	Sag: Ich möchte mit Postkarte bezahlen	11598	i like*z to buy with post card	i like to buy with post card	0	1	ST1	A
ST1-11599	Sag: Ich möchte mit Postkarte bezahlen	11599	i like*z to buy with post card	i like to buy with post card	0	1	ST1	A
ST1-11600	Sag: Ich möchte mit Euros bezahlen	11600	i like to buy with euros	i like to buy with euros	0	1	ST1	A
ST1-11607	Sag: Ich möchte am Montag abreisen	11607	i would like arrive*z at monday	i would like arrive at monday	0	1	ST1	A
ST1-11617	Sag: Ich möchte hinten sitzen	11617	i want to sit back	i want to sit back	0	0	ST1	A
ST1-11618	Sag: Ich möchte hinten sitzen	11618	i want to sit back	i want to sit back	0	0	ST1	A
ST1-11619	Sag: Ich möchte hinten sitzen	11619	i want to sit back	i want to sit back	0	0	ST1	A
ST1-11623	Sag: Ich möchte am Dienstagabend gehen	11623	i would like to go at tuesday evening	i would like to go at tuesday evening	0	1	ST1	A
ST1-11638	Sag: Ich möchte am Samstagabend gehen	11638	i would like to go at sunday evening	i would like to go at sunday evening	0	1	ST1	A
ST1-11642	Sag: Ich möchte in der dritten Reihe sitzen	11642	i like to sit in the third row	i like to sit in the third row	0	1	ST1	A
